Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly.B 8240.JPG,Tomato___Early_blight,1587.5638174019605,2834.535486351404,1936.7413909313723,2146.9137716262976,0.6934207162084587,0.6685593612568377,0.688170539191188,0.6795899032904669,12.056372549019605,17.818346789696278,13.44270833333333,14.673617839292579,3.6809464332063664,3.7937316106173267,3.703389975381973,3.7434575361234224,0.40722981500973926,0.39030734146701673,0.40204090791590047,0.3980682386820437,0.6381456064329983,0.6247458214882408,0.6340669585429448,0.630926492296879,0.8184504590748314,0.6766589099624335,0.7801044692633832,0.7550972840252347
04ddbde3-d33c-42bf-b849-dad24d64fd6f___RS_Erly.B 7664.JPG,Tomato___Early_blight,1036.1031862745099,1541.0473510188385,1102.5626838235291,1639.5187081891575,0.7457117269379219,0.7153803377291407,0.7339711575577912,0.7141338691635576,6.412806372549019,8.980269127258746,6.701685049019606,9.368427527873893,3.164912123763116,3.27625725542407,3.1820900637479794,3.286006013767797,0.43010276856031926,0.4210175844294945,0.42829441995998346,0.4189706441538099,0.6558222080414167,0.6488586783187033,0.6544420676881824,0.647279417372289,0.790169038969918,0.6888709665505943,0.7785436490100924,0.6689901379968206
04e38351-80bc-4260-8a4d-187f7817c3e5___RS_Erly.B 7439.JPG,Tomato___Early_blight,1842.2911458333338,2858.4063360246046,1991.9422487745105,2688.581407151095,0.7786411894231774,0.7474060143452539,0.7710335356155554,0.7528296771739292,9.423284313725494,14.513433294886578,10.318229166666669,13.587204921184156,2.8279342644642127,2.9738648759521977,2.8557878337566507,2.9455540126097945,0.47116390757723897,0.4576624887272377,0.46865983598555855,0.4596649004220272,0.6864138020008331,0.6765075673835717,0.6845873472286488,0.6779859146191956,0.8620784350525065,0.7865422996178075,0.8508749320880339,0.7992243449687586
055ae8d8-09e1-4b27-b385-9ff8a3e0eaae___RS_Erly.B 8247.JPG,Tomato___Early_blight,1562.0409160539216,2129.0601460976554,1487.0477787990194,2125.530211457132,0.5523053999918198,0.5318195644424746,0.5483719633752405,0.5321851908161803,13.318795955882353,16.823560169165702,13.730438112745095,16.72246059207997,5.119729677963382,5.233938816629515,5.155543168415635,5.227793487239659,0.23730370943567386,0.23020933190307283,0.23861925757971686,0.23068754208485456,0.48713828574201995,0.4798013462914343,0.48848670153824747,0.4802994296112109,0.8023871981513607,0.727838223177073,0.8096736954763015,0.7282894613845019
05fab431-cc13-4d6d-b4e1-912e0059c7c1___RS_Erly.B 8349.JPG,Tomato___Early_blight,1462.0393535539217,2301.421099577086,2087.1821997549023,2989.9841753171863,0.8290295682419009,0.8108036781131073,0.8151343448238706,0.7978720841437498,8.509941789215688,12.503637062668204,11.527052696078433,15.500822760476744,2.1337138480299,2.215330831241279,2.1951675875168326,2.255211474217309,0.6091829283940524,0.5936415395196685,0.5963871181419111,0.5832737472840797,0.7805017158174942,0.7704813687037919,0.7722610427452049,0.7637236066039073,0.832771088920534,0.7362452882165312,0.7623605534436462,0.6573324132020707
0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220.JPG,Tomato___Early_blight,1452.7909466911765,1908.6566858900428,1688.9642463235296,2666.3583698577468,0.936049951985253,0.9274083260462522,0.9332191507020967,0.9166135134364871,6.302466299019608,8.305159554017688,7.25251225490196,11.210073048827372,0.8320389514263669,0.8671339059185252,0.84652519812881,0.8900475474817653,0.8014102750116017,0.7935506767648153,0.7964144598268995,0.7832269596128777,0.8952152115617795,0.8908146141396734,0.892420562194137,0.8850011071252271,0.7922846765199596,0.7280756871046504,0.7619839162893706,0.6201267241949123
06339fe1-154f-4bcb-be91-a29e86e25929___RS_Erly.B 7440.JPG,Tomato___Early_blight,1868.7069852941174,2746.380269127259,1906.1990962009797,2841.1833448673588,0.7860871233924419,0.763412572043198,0.7811065226769247,0.7642279876982896,9.969178921568627,14.299008073817763,10.501700367647056,14.386113033448673,2.598041139001214,2.7064749408147546,2.6285383330549106,2.690447800017842,0.5170256248394925,0.502703488277732,0.5160646577488222,0.5026732608831579,0.7190449393740926,0.7090158589747708,0.7183764039476952,0.7089945422097111,0.7796928271241746,0.6765013530022395,0.7747619161571867,0.6653344118914607
06d0298e-18e5-4bf5-8d33-8feef6600f15___RS_Erly.B 7573.JPG,Tomato___Early_blight,1133.659987745098,1746.1257670126881,1252.0923100490197,1714.7896347558635,0.6736036122066892,0.6403664954157082,0.6586351389233535,0.6425810073698052,7.362990196078433,11.035048058439065,8.379871323529413,10.736362937331798,3.7717010778489213,3.946687401367547,3.8481163462462926,3.9300329152555404,0.3382091761863677,0.32945657177074295,0.33599160939076916,0.328635658393594,0.5815575433148191,0.5739830762058608,0.5796478322143275,0.5732675277683134,0.8234202307681631,0.7286534791898247,0.8049731193166835,0.7335230885983632
06d6d114-8d26-43eb-b79f-44218bbfa0d1___RS_Erly.B 9441.JPG,Tomato___Early_blight,1693.4827971813725,2816.9122645136486,2110.6295802696072,2502.05751633987,0.7168557510200579,0.6928108243963791,0.7069134789163858,0.6974002346921864,11.428722426470586,16.808119953863898,13.540487132352936,15.592833525567094,3.40286205814163,3.5085000086945435,3.447640507227992,3.496858851930715,0.430942930040429,0.41526982521287975,0.4251393490578289,0.41865647758285385,0.6564624361229126,0.6444143272870955,0.6520271076096675,0.6470366895183409,0.8271227433806836,0.7129886827457398,0.7845387906013015,0.745068800098176
070679a9-27e1-4e6e-8072-29f3750d525b___RS_Erly.B 6439.JPG,Tomato___Early_blight,1077.849080882353,1447.9355017301032,1080.9033088235294,1655.99507881584,0.896352903749698,0.8821386057969188,0.8881408376899133,0.8768897302602711,5.087469362745098,7.083367935409456,5.5996323529411764,8.076955017301039,1.3648228808994478,1.4414986069653315,1.4187736061454461,1.4621126551634032,0.7287043551599369,0.7210661073336918,0.7269759924161531,0.7174570737513936,0.8536418190083807,0.8491561148185249,0.8526288714418209,0.8470283783624923,0.8090224456480026,0.7443308706388982,0.8084812854865431,0.7075927625773246
072ae43a-416b-434a-a5a2-1b48bc47fada___RS_Erly.B 7472.JPG,Tomato___Early_blight,907.8840839460788,2123.149880815071,1749.6497549019605,1922.0020146097652,0.5913960581562447,0.5465551346097275,0.5578813653607785,0.5529580432121693,8.981571691176473,17.35777008842753,15.079473039215685,15.896978085351785,4.691634062913921,4.9964064324469515,4.925687997337259,4.950867182164032,0.26974772862863744,0.2514375178505415,0.25730321829156755,0.25584700764988355,0.5193724373016317,0.5014354573128446,0.5072506464180874,0.5058132141906571,0.8665970484486545,0.6885959140543698,0.7470683319162371,0.7180984319790726
07324d80-17c5-4541-9702-62e9c744ac07___RS_Erly.B 7455.JPG,Tomato___Early_blight,1020.2849571078432,1438.689242599,1031.1307904411763,1635.495547866205,0.6667791275517323,0.6480486752505193,0.6670321637720634,0.6378291996950243,7.079350490196079,9.278954248366013,7.039552696078427,10.588143021914647,3.9693891195497795,4.064706939604196,3.9577241679668584,4.125721976059967,0.3363016639952932,0.32934019787438656,0.3365585934918733,0.3281430338581217,0.5799152213861033,0.5738816932734364,0.5801367024175192,0.5728377028950885,0.8422267321457944,0.7780325427306675,0.8405495707256626,0.747668379392783
07409e2c-a730-4b11-b25e-31025bd63a91___RS_Erly.B 9578.JPG,Tomato___Early_blight,2034.1569240196081,3142.2676355247986,2215.008501838235,2937.4157785467137,0.7000174070344203,0.6584733962806193,0.6822788228644494,0.6645787490814717,10.929503676470588,16.716908881199544,12.363097426470588,15.672633602460595,3.604040644309423,3.7984015507965943,3.6940267132754236,3.773698648401204,0.3517990427922853,0.33696561258120805,0.348840350921408,0.3399228701113241,0.5931264981370208,0.5804873922672292,0.5906270827869375,0.5830290473992905,0.7883276495964607,0.6732922842504445,0.7690967035595104,0.6945911327328996
074bc781-f586-46b0-bef5-0237e3bf5043___RS_Erly.B 8375.JPG,Tomato___Early_blight,1550.9414828431375,2274.60401384083,1527.6164828431372,2004.399600153787,0.5508000278471518,0.5272818626137612,0.5457724221333216,0.5332612079974016,14.079319852941179,18.128873510188384,14.457169117647059,16.64504421376394,5.0705971727459405,5.184277518336858,5.095327278180083,5.146919317073025,0.23733715182036366,0.22703810550492126,0.23769918193179157,0.2313622129482923,0.4871726098831539,0.476485157696356,0.487544030762137,0.4810012608593581,0.8030849094261424,0.7085360940680357,0.8041884814344339,0.7431596300039891
07502bbb-1733-4d49-a3dc-557b1d4391da___RS_Erly.B 7516.JPG,Tomato___Early_blight,929.6945772058826,1217.8291580161476,855.0233609068631,1307.8501345636296,0.5950522641257479,0.5741267810312732,0.5860415699666635,0.572917492866101,8.198805147058824,10.874325259515572,8.741590073529416,11.149234909650138,4.513344283952694,4.6576466206729155,4.580013421491646,4.652265588034433,0.2759864420525984,0.2716098576819815,0.2763954220676093,0.27157106728979663,0.5253441177481656,0.5211620263238501,0.525733223286877,0.5211248097047354,0.8355363797050552,0.7837102405094549,0.8478688258629904,0.7677222710653034
079e0d43-e9d2-4217-b8e8-2f3b989cdab2___RS_Erly.B 7588.JPG,Tomato___Early_blight,1532.4803002450974,2401.043783160323,1735.629503676471,2307.7018069973096,0.7288831969735803,0.7011492606607047,0.7198044894579531,0.7028778781422955,9.27769607843137,13.669511726259135,10.189491421568627,13.401584006151483,3.316715163088486,3.452171156814741,3.3420294743860173,3.4519761955996158,0.4209263903578624,0.40807725239797016,0.41793906558343696,0.40933580480461723,0.6487884018367333,0.6388092457048271,0.6464820690347389,0.639793564210064,0.8209877372245993,0.7202907893335748,0.7976624373216008,0.7311646478853069
08615b7d-eca7-487e-a9ea-07842ecf81e8___RS_Erly.B 7543.JPG,Tomato___Early_blight,1233.592861519608,1722.104867358708,1314.0316942401964,1898.968227604767,0.7862524214181059,0.7608598360548742,0.7733909691574924,0.7572033195568559,7.32064950980392,10.180161476355245,8.081326593137256,11.007504805843904,2.644453960252582,2.769267102657458,2.699073643996577,2.780500549672897,0.5154491323949921,0.5057175684802271,0.5154162982499222,0.5024429479035434,0.7179478618917896,0.71113822037648,0.7179249948636154,0.7088321013494968,0.7996844449660941,0.7183391872456711,0.7844186771437784,0.6894120999714962
089243e5-f319-4ed2-b10c-603328ff4143___RS_Erly.B 9428.JPG,Tomato___Early_blight,1705.328400735294,2577.0110880430598,1759.8704044117646,2382.1352710495967,0.7004758335234882,0.6658820703705669,0.6844800953503302,0.6682013295645587,10.32613357843137,15.272648981161087,11.432322303921568,14.466866589773167,3.601371005981283,3.781972220717139,3.689567129304048,3.7659371994460153,0.37956920056194576,0.36614878665098033,0.37837213172311274,0.3686038487843894,0.6160918767212775,0.6051022943692912,0.6151196076561962,0.6071275391418095,0.7996801648493439,0.697520509161886,0.7928989529596876,0.720394271007283
08fe6531-bb66-4e0a-98b3-4b86a794f9f9___RS_Erly.B 7483.JPG,Tomato___Early_blight,985.4784160539218,1461.6912110726646,947.9168811274511,1337.1212456747403,0.6944832993288467,0.6687296257100264,0.6942843005275459,0.679266336995338,7.344132965686276,10.25053440984237,6.881433823529411,9.24707420222991,3.6713167423161046,3.8086331574391825,3.6474139652583792,3.7498421149325107,0.38942513917235866,0.3806811216399927,0.3895686918183135,0.38206245851379717,0.6240393730946459,0.6169936155585345,0.6241543813979947,0.6181120113003769,0.8433986017064984,0.7683039925715399,0.8501525666668792,0.7880498618834443
090af0e4-75f2-495a-8bca-a3370c6dd2a6___RS_Erly.B 9562.JPG,Tomato___Early_blight,1186.526899509804,1855.4147327950782,1250.288648897059,1772.0753710111499,0.9034461894511084,0.8856907023657055,0.8975965404090714,0.8885847711507584,5.59108455882353,8.859377162629757,6.243642769607844,8.376147635524799,1.2443636296107468,1.3236369555166074,1.2795764084062966,1.313203360869963,0.7476779754415748,0.7350058917096475,0.7451820934960034,0.7364883169620537,0.8646837430191311,0.8573248460820714,0.8632393025667932,0.8581889750876864,0.7752526323630574,0.6483449244236963,0.7621902782021769,0.6641401582593462
0982d864-182e-4d36-959a-dcc67d85d9e6___RS_Erly.B 9481.JPG,Tomato___Early_blight,1518.1718137254907,2531.7631680123027,1820.2819852941182,2111.639000384467,0.6534449392710724,0.6319454230971081,0.6462445372406711,0.6390613142022417,12.325337009803928,17.145774702037677,13.986427696078433,15.529257977700887,4.050621624561921,4.1502096873737795,4.088287857315208,4.1284290257914895,0.358837252114196,0.34604139661186684,0.35574656907799895,0.35074431036121456,0.5990302597650606,0.5882528339174125,0.5964449422017082,0.5922367012953643,0.8675151125642803,0.7793355273817484,0.8410571269632267,0.8159528852195915
10a46a0b-debe-49f9-8562-c7c81855160e___RS_Erly.B 6339.JPG,Tomato___Early_blight,1280.1572610294118,1718.528258362168,1225.5944240196081,1939.8439677047281,0.5753842669641089,0.5349685356530377,0.5528113214215055,0.532859615276681,8.431770833333331,11.584344482891193,9.004718137254905,12.495040369088809,4.707232913366136,4.905867463704488,4.808183784211,4.919267471365089,0.20749089670382947,0.2026779791465175,0.2077219196981031,0.20084747081424487,0.455511686681944,0.4501977111742323,0.4557652023773898,0.4481600950712199,0.7855260688727418,0.7111553090468709,0.7936189493664993,0.6739572779076861
10c1d7a4-bd14-4961-9b96-c7047589eccd___RS_Erly.B 7552.JPG,Tomato___Early_blight,1572.0754136029414,2598.6894117647053,1807.674754901961,2297.380469050365,0.7879709489214114,0.7649859752652012,0.7841492362751654,0.7703122070458381,9.876914828431374,15.018177623990766,10.635477941176472,13.571595540176853,2.620543062572094,2.734300198904358,2.6204152371118745,2.7071764442299155,0.540244960293592,0.521289512846699,0.5370863430869439,0.5284585202420445,0.735013578305593,0.7220038177507783,0.7328617489587951,0.7269515253729402,0.839001557713767,0.7346269537931215,0.8154806619533992,0.7653960297802286
10e7dcfd-2cbc-4623-ba9f-94f0e2e4fe13___RS_Erly.B 7648.JPG,Tomato___Early_blight,1227.6270526960784,1982.1613225682431,1365.4109068627454,1848.5324106113035,0.772449816698854,0.7452621676430647,0.7671211414451703,0.7421211492761466,6.897212009803921,10.407197231833912,7.434620098039216,10.09540945790081,2.8635692955202368,2.9706169541442264,2.875376220081315,2.997296423787646,0.46261879938192313,0.4516115551925212,0.46042734312580347,0.4525803314934769,0.6801608628713675,0.6720205020626389,0.6785479667096523,0.6727409096327329,0.8074000111098683,0.6899577523283622,0.7879222888005996,0.7108594860799645
10fedb70-9786-4623-a32b-97a622037511___RS_Erly.B 7796.JPG,Tomato___Early_blight,1759.39002757353,2527.7006997308727,1785.2557751225495,2468.819561707036,0.6152171171821557,0.598782356927619,0.6137202785289453,0.596864770280898,14.052068014705888,17.676401384083043,14.308992034313729,18.063975394079208,4.555232244050934,4.630830807528568,4.560571032318058,4.656698731638761,0.3064709121839032,0.2985677195991661,0.30706392621865697,0.2988035901963593,0.5535981504520253,0.5464135060548615,0.5541334913345853,0.5466292986991818,0.8325140919583701,0.7588612702491737,0.829636669666845,0.7644784395726077
113562f3-fe24-4b28-9ec8-7ca432bded47___RS_Erly.B 9402.JPG,Tomato___Early_blight,1316.8283088235296,1834.4776624375231,1225.3014399509805,1784.9065590157622,0.8563376791432011,0.8452037101409366,0.8568847022701421,0.8449795187168786,7.191605392156864,9.460115340253747,6.928247549019609,9.44035371011149,1.7876742889778638,1.8312106573648363,1.7905732138501165,1.8411187220891263,0.6682217501090706,0.6595755618199666,0.6692316567884052,0.6595696887054794,0.81744831647577,0.8121425748105849,0.8180658022362292,0.8121389589876103,0.7792975972615699,0.691669438803754,0.793712736851896,0.700043422620335
11922494-321b-4742-afbe-f6db6a8b4005___RS_Erly.B 9392.JPG,Tomato___Early_blight,1619.1162071078431,2233.0180545943867,1488.3330422794115,1919.1420376778162,0.6705949262258357,0.653571182640771,0.6699398123917504,0.657597420653218,12.630882352941175,15.821776239907727,12.508961397058819,14.850795847750863,3.9480809227920024,4.038258817245065,3.970124292402927,4.041045867576513,0.38276418343455626,0.37189721943220905,0.3826205429083013,0.3734967066906068,0.618679386624895,0.6098337637686265,0.6185632893312545,0.6111437692479624,0.7978831346702804,0.72173494141547,0.8140621209621258,0.7608482517874425
11f247d4-f87a-4273-bb9a-317e17916a75___RS_Erly.B 9470.JPG,Tomato___Early_blight,1681.8394301470585,2430.666205305652,2065.6529718137263,2775.062606689735,0.7549061994066677,0.7378886287510257,0.747893803560826,0.7323335716762643,11.110263480392154,14.664083044982704,12.812959558823536,16.03327950788158,2.957112833761876,3.0360308707006016,2.9865605199811185,3.0470704696263375,0.492790320607984,0.4787116275776581,0.4882999331875062,0.4752421604620467,0.7019902567756792,0.6918898955597329,0.6987846114415416,0.6893780968830143,0.7926053584458859,0.7005930359174267,0.7448042262020271,0.6581706412857439
121b3f84-70ed-4d1c-882c-d3204e2af046___RS_Erly.B 8421.JPG,Tomato___Early_blight,1843.228048406863,2837.0405690119183,2084.5878982843146,2871.1802076124563,0.7382695484776928,0.7144024397560996,0.728614649555105,0.7129320468389225,11.577405024509805,16.36882737408689,13.169056372549024,16.49185697808535,3.199103594951335,3.2985969829952193,3.2472502181411858,3.306109609364326,0.45434742705723913,0.44199157340631845,0.45163649016735613,0.4402281921261466,0.6740529853485103,0.6648244681164484,0.6720390540492094,0.6634969420623931,0.8081730340456288,0.7030948086328352,0.7820324907434383,0.6995219884050901
121e9cbe-77d2-43ca-8e04-17a556a1c2b2___RS_Erly.B 7512.JPG,Tomato___Early_blight,1194.6737438725488,1868.9355786236065,1359.9765625,1815.1937870049983,0.7298689957436217,0.7050459735773333,0.7197939289560341,0.7083116938936811,8.224050245098038,12.332948865820837,9.5624693627451,11.769534794309884,3.2186280158661127,3.360900782311767,3.2800733571120015,3.3356870803686602,0.44672782959547547,0.4345230372903924,0.44394000589091337,0.43709409183851317,0.6683770115701733,0.6591836142459796,0.666288230340979,0.6611309188341694,0.8270012233015656,0.7301018019727459,0.803063988927724,0.7378628039476243
12c1c25b-6809-45d8-9a20-969de7860b5d___RS_Erly.B 6372.JPG,Tomato___Early_blight,1152.4999540441177,1322.1403306420602,1086.2292585784314,1887.4502575932333,0.5694987427634128,0.5414456130386266,0.5580064829639572,0.5313938140752128,8.347686887254902,10.13627066512879,8.378921568627451,12.550511341791616,4.919572738004826,5.08424275622439,4.967811101444109,5.120267536324664,0.211089977013611,0.20734735065521315,0.21184380472279293,0.20398977544052263,0.4594452927320194,0.4553540937064398,0.460264928842936,0.4516522727060306,0.815616428036596,0.7866916689426019,0.8250519730079741,0.6954870409213272
13c87a78-0a62-4aff-b6f3-fcbf1a8323e6___RS_Erly.B 9612.JPG,Tomato___Early_blight,1362.688633578431,2097.289073433294,1416.3054534313728,1863.44153787005,0.8420115957335141,0.8137679708738474,0.8314642109973106,0.8199274816296162,7.59408700980392,11.497424067666278,8.070833333333333,10.287028066128412,2.050803395634931,2.1779482658198313,2.0874320915977655,2.1478995219889163,0.6091410767211681,0.594863489673108,0.6111106346332763,0.5999121417974131,0.7804749046069118,0.7712739394489535,0.781735655214265,0.774539954939326,0.7891559394018892,0.6755829531485904,0.7801833268604779,0.7117554235351913
13e96f82-68c6-4331-9b05-92a6767a400b___RS_Erly.B 9502.JPG,Tomato___Early_blight,1327.3386182598047,2542.9260438292963,1851.291314338236,2061.17508650519,0.7098460775418004,0.6787283981112147,0.69583870374179,0.6884666617178159,9.184267769607848,15.033787004998075,11.702496936274512,12.691980007689347,3.4678543311830783,3.60787900864865,3.53042675689927,3.558140029908126,0.41009249689028143,0.3937891750444664,0.40318943925657363,0.3993957456105146,0.6403846476066407,0.6275262345467848,0.6349719987972491,0.6319776464484441,0.846579727970741,0.7062929898959893,0.7864514239165205,0.7619350458786079
141bbdef-ba38-49ed-9d6f-fe8d9de38e6f___RS_Erly.B 9579.JPG,Tomato___Early_blight,2142.0818014705883,3199.328396770474,2350.1793964460785,3266.885090349865,0.6882660235679341,0.6578796551475625,0.6811269867213555,0.6575637051440533,11.997702205882351,17.162860438292967,12.99113051470588,17.296039984621295,3.709553229503213,3.8495629802560725,3.735412266910206,3.8447075043809003,0.34507229803159384,0.3315871350459508,0.3420439655402218,0.33105546362924027,0.5874285471711379,0.5758360313891019,0.5848452492242899,0.5753741944415306,0.7847696831425073,0.6789630681742019,0.7635542714401384,0.6721840849185546
150cfe75-133e-4e98-90cb-de96a8120c03___RS_Erly.B 9414.JPG,Tomato___Early_blight,1262.1612745098043,1768.630926566705,1163.0233455882353,1574.2150557477892,0.8160488847760312,0.7986118389937498,0.811494501741892,0.8025702624678416,7.407138480392158,10.310895809304114,7.446537990196079,9.390941945405613,2.256461172697673,2.3474654626476696,2.284047772489449,2.330163950499853,0.5949896695475451,0.583994508721914,0.5952009219382647,0.5870535745501132,0.7713557347602629,0.7641953341403716,0.7714926583826087,0.7661942146415054,0.8105222908226362,0.7353143609754873,0.8254050384112458,0.7644097975819845
