Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly.B 8240.JPG,Tomato___Early_blight,331.67426470588236,587.0710957324106,323.8083333333333,426.21567089580924,0.6246258281874819,0.5688723900607227,0.6217886156098134,0.5804218659043565,7.043443627450982,10.260115340253748,6.956464460784314,8.746912725874662,4.939745149483521,5.185005100269591,4.942103458877511,5.0949975574440565,0.21702845273133378,0.2107389851092377,0.214757961227728,0.21318554313463844,0.46586312660623164,0.45906316026145866,0.4634198541578986,0.46172020005046177,0.9745899021000743,0.955076344969379,0.9751855665585413,0.9673852691656014
04ddbde3-d33c-42bf-b849-dad24d64fd6f___RS_Erly.B 7664.JPG,Tomato___Early_blight,484.08924632352944,717.2959938485199,478.29874387254904,787.8876432141486,0.674778676688712,0.6343604564430055,0.6725108051798259,0.630318409537616,6.390379901960785,8.539484813533257,6.285876225490196,9.142053056516726,4.019535476761101,4.179090277049743,4.02089771104203,4.208339393885925,0.2878178978919617,0.28368610458137167,0.2871188579766121,0.2833253631932001,0.5364866241500916,0.5326219152282148,0.5358347300955884,0.5322831607266946,0.9622006873271317,0.9440898511356517,0.9627090138490988,0.9385875345767144
04e38351-80bc-4260-8a4d-187f7817c3e5___RS_Erly.B 7439.JPG,Tomato___Early_blight,405.56011029411764,699.7729796232217,474.34224877450964,600.2102268358324,0.6973770975704245,0.672860746898969,0.7073033934653284,0.6791478424491901,5.228707107843137,7.756616685890041,5.485753676470587,7.026251441753173,3.8220779383302066,3.9899402269681272,3.817403579050082,3.9593343356706345,0.3598613083431329,0.35280488074190247,0.35854933219889124,0.35346559737101674,0.5998844124855495,0.5939738047607003,0.5987898898602841,0.5945297279119159,0.9659173087529315,0.9413253122227092,0.9601369562733933,0.9496734674161165
055ae8d8-09e1-4b27-b385-9ff8a3e0eaae___RS_Erly.B 8247.JPG,Tomato___Early_blight,323.86562499999997,613.9329027297194,421.2043658088236,572.3467435601691,0.5219494263194898,0.447878059202407,0.5001933426822849,0.454032566553751,8.001776960784312,12.304206074586698,9.533042279411765,11.717662437524027,6.049842049441638,6.379752353533596,6.1637892823007805,6.347800368227213,0.09775356622715721,0.09591701780922696,0.09898412813731496,0.09580713595944888,0.31265566719181215,0.3097047268112435,0.3146174313945668,0.30952727821542464,0.9760794943996454,0.9546548629229584,0.968905078313984,0.9577264202212665
05fab431-cc13-4d6d-b4e1-912e0059c7c1___RS_Erly.B 8349.JPG,Tomato___Early_blight,324.168275122549,520.1781161091889,392.19538909313724,624.2687581699347,0.5151551553582598,0.4494324623923402,0.4870105423667366,0.430996013325724,7.330836397058823,10.431495578623606,8.873912377450981,11.796970396001539,6.258179841519297,6.543865773120041,6.408340013842772,6.641336184778891,0.07462985967498979,0.07171539754694653,0.0730017137949121,0.07033201017974186,0.2731846622250045,0.26779730683288533,0.2701882932232855,0.2652018291410183,0.9763278038483854,0.9619730008147489,0.971345796336622,0.9543635788912679
0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220.JPG,Tomato___Early_blight,346.9807138480392,446.2194386774317,355.56528799019617,644.346897347174,0.5918652390887814,0.5452915048988588,0.5872209570872521,0.5274236275545774,6.863005514705883,8.753356401384082,7.212530637254903,10.645028835063435,5.491367487278785,5.685659470246075,5.529385650141325,5.794832688087832,0.16998405635471484,0.16684702387999994,0.1681499032119934,0.16436450701169103,0.41229122759854453,0.40846912230914095,0.41006085305963236,0.40541892779160055,0.9743817640165051,0.9670775538953171,0.9737392968233529,0.9524595430815221
06339fe1-154f-4bcb-be91-a29e86e25929___RS_Erly.B 7440.JPG,Tomato___Early_blight,372.6283700980391,715.0122875816992,491.0929840686273,637.268035371011,0.6925286809808596,0.641290787496601,0.6777907654486708,0.6472689126671142,6.530453431372547,10.317816224529025,7.87080269607843,9.534425221068819,3.8294048174333484,4.058478071116799,3.9108424093614995,4.024193120290364,0.337458840457809,0.33229591907173184,0.33710260551831006,0.3314922530165769,0.5809120763573512,0.5764511419641146,0.5806053784786273,0.5757536391691996,0.9676652688266174,0.9380549447533792,0.9573665566509587,0.9447903143154697
06d0298e-18e5-4bf5-8d33-8feef6600f15___RS_Erly.B 7573.JPG,Tomato___Early_blight,356.06620710784296,736.3907727797002,492.43406862745087,623.2269434832756,0.6687028572136426,0.6132699810273529,0.6560558341380797,0.6176308748178688,6.627604166666663,10.721291810841985,8.198131127450978,9.928089196462896,3.912620500445853,4.165159131394775,4.0074216010564525,4.127647218553808,0.28378864316195973,0.27914765896829974,0.28328484229792156,0.2794320167575213,0.5327181648507583,0.5283442617917788,0.5322450960769123,0.5286132960468563,0.9718403999597098,0.9418614877620682,0.9610557077814412,0.9507958428865986
06d6d114-8d26-43eb-b79f-44218bbfa0d1___RS_Erly.B 9441.JPG,Tomato___Early_blight,330.94042585784314,584.627850826605,410.3161611519607,561.7276432141483,0.6406731181415478,0.5949595901563552,0.6339897620675076,0.5944959683603936,6.930989583333334,9.901453287197231,7.788771446078432,10.075263360246058,4.655063647786227,4.861488759540848,4.699429716284661,4.873073317546261,0.26076123617099645,0.2548138872444439,0.25915027599342055,0.2561183328625415,0.5106478592640886,0.5047909341939928,0.5090680465256295,0.5060813500441816,0.9737610949434715,0.9537151478212641,0.9674632525987746,0.9555281519788771
070679a9-27e1-4e6e-8072-29f3750d525b___RS_Erly.B 6439.JPG,Tomato___Early_blight,263.2625919117647,475.2337101114954,348.5797794117647,491.8216685890043,0.6975920560234282,0.653425567826746,0.6802691399569984,0.6507946800470035,5.491482843137255,8.405074971164932,6.7875612745098035,8.580730488273742,3.901951470469197,4.110344250160268,3.9941541117166333,4.120802676436234,0.34569754911816525,0.3425166526168252,0.3457577844346223,0.3415254334645785,0.5879604996240524,0.5852492226537556,0.5880117213411841,0.5844017740087537,0.9778386826523651,0.9600796897489812,0.9706567231735611,0.9586862775503858
072ae43a-416b-434a-a5a2-1b48bc47fada___RS_Erly.B 7472.JPG,Tomato___Early_blight,265.72950367647064,970.5728258362171,770.7408394607843,766.805782391388,0.5616369367619153,0.45204188622672997,0.5038425957902968,0.46200309193520817,7.3299938725490215,15.900622837370246,13.362377450980393,14.06874279123414,5.404854350063555,5.9439096781796525,5.780178416460461,5.8689331263713855,0.13560619197318946,0.130819154079827,0.1322295362332471,0.13115174872113933,0.36824746023997157,0.3616893060070024,0.36363379412981833,0.3621487936209913,0.980200898354984,0.9276869569614249,0.9425958256479893,0.9428687285814715
07324d80-17c5-4541-9702-62e9c744ac07___RS_Erly.B 7455.JPG,Tomato___Early_blight,339.7608149509804,460.35414071510957,314.14200367647055,573.601568627451,0.6480907951387684,0.6278124348777137,0.6581808087054145,0.609321834367579,6.096629901960785,7.338131487889274,5.625857843137255,8.781145713187236,4.290733596120573,4.387038826156454,4.23915618868519,4.485006506078907,0.2815340291294213,0.2779905240361668,0.2814722675820672,0.2768764275887737,0.5305978035474905,0.5272480668870838,0.5305396003900814,0.5261904860302719,0.973771001509073,0.9645240499330694,0.9757487332918137,0.9557969423815099
07409e2c-a730-4b11-b25e-31025bd63a91___RS_Erly.B 9578.JPG,Tomato___Early_blight,402.5851409313726,761.6710649750096,524.6821844362745,670.1354094579008,0.6678749865962086,0.6066212502281947,0.6420841083144697,0.6131928086070099,6.127236519607844,10.216332179930795,7.986412377450979,9.525028835063438,4.138525148607502,4.425734067797528,4.281521095079119,4.395601683700752,0.28368158794375226,0.2772236424608818,0.28294315981984086,0.27823660642159787,0.5326176752077912,0.5265203153353931,0.5319240169609197,0.5274813801657816,0.9680820552406516,0.9397127568709646,0.9583962561135754,0.9469579215790618
074bc781-f586-46b0-bef5-0237e3bf5043___RS_Erly.B 8375.JPG,Tomato___Early_blight,442.2300245098039,776.2047827758555,546.2059129901961,726.7162475970781,0.4850318852948572,0.3984816258385128,0.4656527449980644,0.4073227817557968,9.539430147058823,14.177808535178778,10.862745098039218,13.420592079969243,6.248020661988269,6.593457634449617,6.33828137661374,6.547654223779478,0.07166326127571122,0.06952903897459958,0.07250234930206384,0.06999219292967052,0.2676999463498475,0.2636835963320426,0.26926260286579684,0.2645603767189458,0.9651784374179023,0.9388223198673092,0.9570060477477393,0.9427228289115537
07502bbb-1733-4d49-a3dc-557b1d4391da___RS_Erly.B 7516.JPG,Tomato___Early_blight,476.9252144607844,927.7623375624758,659.2949142156864,878.0902729719339,0.6416041575792992,0.5874916595504035,0.6231969942814012,0.5885391004882957,8.365226715686276,13.50855824682814,10.806985294117649,13.065005767012687,4.157105901898511,4.411426317083752,4.272159938792325,4.394398786465757,0.2702747910208815,0.26790583386953315,0.27148180570386105,0.2672737288367338,0.5198795928105675,0.5175962073562104,0.5210391594725496,0.516985230772344,0.9615148840823446,0.9251782565382954,0.9467474835606375,0.929184185991922
079e0d43-e9d2-4217-b8e8-2f3b989cdab2___RS_Erly.B 7588.JPG,Tomato___Early_blight,503.0656862745098,765.6006151480202,532.5299938725491,797.1376855055751,0.6443478124129186,0.6071533541116056,0.6437107157532248,0.6014184531781047,7.076041666666667,9.690703575547868,7.213327205882354,9.929381007304887,4.417965857091966,4.6026508713748875,4.424541903090695,4.608557800164461,0.26544711466799875,0.26006966971121775,0.26430372426620774,0.2604518348530961,0.5152156001791859,0.5099702635558447,0.5141047794625214,0.5103448195613394,0.9613988512382129,0.9413504138966254,0.9591363706578484,0.9389344856870774
08615b7d-eca7-487e-a9ea-07842ecf81e8___RS_Erly.B 7543.JPG,Tomato___Early_blight,395.2109987745099,746.655347943099,524.7038602941175,714.7470049980777,0.64945189205297,0.5910478456605363,0.630555400403331,0.5937525874464946,6.9120098039215705,11.265759323337182,8.827450980392154,10.656147635524801,4.233643803395129,4.506115551867001,4.355563938991038,4.477550844836687,0.2604863783892464,0.25736723967255365,0.26082972320122494,0.25661884907780286,0.5103786617691284,0.50731374875175,0.5107149138229908,0.506575610425337,0.969190167369358,0.9417953307661027,0.95903442984909,0.9442827093833362
089243e5-f319-4ed2-b10c-603328ff4143___RS_Erly.B 9428.JPG,Tomato___Early_blight,370.216513480392,747.1012841214917,512.2227481617647,652.9383314109959,0.6425674015492098,0.5917876789122443,0.6289137303100728,0.5954619893720992,6.632935049019605,11.052287581699346,8.749739583333334,10.451718569780855,4.4184430554882255,4.6993399485299925,4.548006346014306,4.666875070586682,0.27104332336871606,0.2660499060412248,0.27127736256975976,0.26710040301832877,0.5206182126748122,0.5158002578917781,0.5208429346451383,0.5168175722809053,0.9709007381482823,0.941377607827323,0.9597398008728855,0.9487662412820531
08fe6531-bb66-4e0a-98b3-4b86a794f9f9___RS_Erly.B 7483.JPG,Tomato___Early_blight,326.44606311274515,550.8655901576317,305.32650122549023,428.200338331411,0.6463765640214273,0.611480080646864,0.6629157563253474,0.6245400194588077,6.072931985294117,8.736901191849288,5.549448529411764,7.27838523644752,4.244496614673787,4.430130979554737,4.188640160734567,4.3433890382149185,0.2893091364724503,0.2851976267371803,0.2888110606168975,0.2860335515234506,0.5378746475457366,0.534038974923348,0.5374114444416842,0.5348210462607569,0.9747647598179359,0.9574930951622168,0.9764013104072067,0.9669584171562589
090af0e4-75f2-495a-8bca-a3370c6dd2a6___RS_Erly.B 9562.JPG,Tomato___Early_blight,330.73710171568626,622.1670742022299,410.1863970588237,553.1441138023837,0.6997556960305039,0.6539746402766959,0.6855283739536361,0.6552617354682617,5.902052696078432,9.493087274125335,7.281403186274511,8.891164936562863,3.808503004833037,4.036177696787274,3.9025488594517164,4.013694775503703,0.3514208044560311,0.34715430568877415,0.3514965367418032,0.34750055231174953,0.5928075610651665,0.58919801908083,0.5928714335686981,0.5894917745921053,0.9717361716365962,0.9469379722032674,0.9649423735758585,0.952824651835174
0982d864-182e-4d36-959a-dcc67d85d9e6___RS_Erly.B 9481.JPG,Tomato___Early_blight,325.5673100490196,575.5544175317184,412.4538602941177,593.0298193002691,0.6483273618234404,0.5922799989809735,0.6328468551289043,0.5899827665372781,7.033241421568627,10.247474048442903,8.15453431372549,10.59921568627451,4.587441809983995,4.828992536918423,4.669640459754374,4.83738309901507,0.2617403202137547,0.25563648074905637,0.2603962388968109,0.25766962371110624,0.5116056295759016,0.5056050640065389,0.5102903476422133,0.5076116859481332,0.9733603096249506,0.9529752326773985,0.9662490742065306,0.9515474324955158
10a46a0b-debe-49f9-8562-c7c81855160e___RS_Erly.B 6339.JPG,Tomato___Early_blight,519.2918504901961,945.5801307189543,679.3395526960784,989.0938254517491,0.5927807538442686,0.5255667723558874,0.5688313572064623,0.5297386390218931,9.025949754901962,14.094455978469819,11.39157475490196,14.282322183775468,4.569636687923865,4.860686371104937,4.710479415669473,4.859947744785475,0.18378423189942728,0.18056440268367488,0.18422710203106973,0.1797651401044846,0.4287006320259247,0.42492870305931896,0.42921684732902754,0.4239871933260303,0.9614253761566046,0.929817840015596,0.9495390915868983,0.926588198247502
10c1d7a4-bd14-4961-9b96-c7047589eccd___RS_Erly.B 7552.JPG,Tomato___Early_blight,443.71404718137256,657.6104113802385,428.88988970588247,704.4893041138021,0.656348957620375,0.6232593721532378,0.6638856679430108,0.626939817686588,7.165670955882353,9.634740484429066,6.891482843137256,9.716985774702035,4.291231168776651,4.456948884828688,4.2630212253512685,4.442091384839895,0.30904786658076216,0.30327209435462454,0.30744136272050576,0.3043244290893941,0.5559207376782792,0.5507014566483591,0.5544739513453322,0.5516560786299686,0.9642329644912316,0.9470931962024488,0.9654285353284745,0.9433216434149931
10e7dcfd-2cbc-4623-ba9f-94f0e2e4fe13___RS_Erly.B 7648.JPG,Tomato___Early_blight,391.1097120098039,621.3947558631296,410.44169730392156,630.8231295655519,0.6381815980690104,0.5936476749323872,0.6374230044568987,0.5933028444414012,6.152052696078432,8.435524798154557,6.142126225490196,8.5200461361015,4.529247487595137,4.720292923348,4.528563885437983,4.705957762035084,0.229080432509056,0.22438620818509314,0.22773955630046142,0.2248505451353182,0.4786234767633698,0.4736942137973538,0.47722065787270923,0.47418408359551484,0.971229994923404,0.9543524337455263,0.9698025681567455,0.9536598268170119
10fedb70-9786-4623-a32b-97a622037511___RS_Erly.B 7796.JPG,Tomato___Early_blight,300.233287377451,433.52530565167245,296.75683210784314,493.8083660130718,0.6486193705597627,0.6083545208986858,0.6502358641870993,0.5968793666727595,6.556050857843138,8.277908496732026,6.423253676470589,9.422145328719722,4.6930306430459465,4.847006988398609,4.6825588538909635,4.911380980265699,0.24799853461653126,0.24389993000947058,0.2484647698789228,0.24420746322245251,0.497994512636968,0.4938622581342601,0.498462405682638,0.4941735152984754,0.9763971088621819,0.965962419234661,0.9766681740384653,0.9612293863318905
113562f3-fe24-4b28-9ec8-7ca432bded47___RS_Erly.B 9402.JPG,Tomato___Early_blight,225.2991574754902,346.2711726259131,233.0066482843138,374.22523644752005,0.6931672735149044,0.6511558168192952,0.6830800084600354,0.6447371303721844,5.074494485294117,6.997201076509034,5.442248774509805,7.43818531334102,4.128139816399406,4.304764205096703,4.165505668623043,4.331225714556268,0.3156707253285619,0.3122326820444804,0.31647193964423254,0.3124813475312853,0.561845819890619,0.558777846773188,0.5625583877645347,0.5590003108507949,0.9818015374817004,0.9720780291004352,0.9811787831031287,0.9698243194674887
11922494-321b-4742-afbe-f6db6a8b4005___RS_Erly.B 9392.JPG,Tomato___Early_blight,314.9315257352941,537.7283198769704,379.1310661764706,564.7364552095347,0.6191745394762255,0.5706652997304298,0.6074368277941631,0.5676980478609343,6.720435049019608,9.560199923106499,7.647120098039215,10.15123414071511,4.896072035191228,5.118340532950598,4.962609464499707,5.1406745524324755,0.2371356433485619,0.23294625954202983,0.2377537487929072,0.23438254739216166,0.48696575172034623,0.48264506580097744,0.48759998850790304,0.48413071312628125,0.975480866820092,0.9581925724683696,0.9704825832138669,0.956092737628094
11f247d4-f87a-4273-bb9a-317e17916a75___RS_Erly.B 9470.JPG,Tomato___Early_blight,319.77144607843144,515.6244521337946,365.77594975490194,542.2841983852364,0.6197741167360176,0.5686742959443875,0.6115737233950317,0.5681297878774443,6.850919117647059,9.613840830449826,7.45906862745098,9.766643598615918,4.892154071344954,5.112068702588659,4.939624590900308,5.1220161981285575,0.2212708718645624,0.21709680939265497,0.22009850935769146,0.21598706498151346,0.4703943790741577,0.46593648643635427,0.46914657555788625,0.46474408547233115,0.975801887022545,0.9610235627995443,0.9723165802717805,0.9590083326814823
121b3f84-70ed-4d1c-882c-d3204e2af046___RS_Erly.B 8421.JPG,Tomato___Early_blight,340.6346660539216,621.0547174163784,441.3348039215686,616.3059900038447,0.5879909326454745,0.5136695365823611,0.5585283483124911,0.5158141856389982,6.9610753676470605,10.958108419838524,8.742156862745098,10.81041138023837,5.559494924870524,5.884904459254491,5.704740818073359,5.873461496709255,0.13545505404884844,0.1317708528689687,0.13535487848536326,0.13179868471018086,0.368042190582613,0.36300255215214217,0.3679060729117736,0.3630408857280139,0.9746674110790103,0.9538223685006642,0.9672024851193745,0.9541754533068774
121e9cbe-77d2-43ca-8e04-17a556a1c2b2___RS_Erly.B 7512.JPG,Tomato___Early_blight,271.5961397058824,602.3779777008845,421.4657781862745,510.26531334102276,0.694936882823191,0.6376673670998035,0.6774687829787344,0.6457941298863334,5.847181372549021,10.118969627066516,7.819025735294118,9.012041522491351,3.786935426845486,4.053556298848471,3.9075262107989266,4.00534863912983,0.3322328460001111,0.3273084461496414,0.3315080191419015,0.32769353626004616,0.5763964312867587,0.5721087712573907,0.575767330735169,0.5724452255544159,0.977177891307491,0.9494839269308907,0.9645844090039115,0.9572085952548438
12c1c25b-6809-45d8-9a20-969de7860b5d___RS_Erly.B 6372.JPG,Tomato___Early_blight,360.8035079656863,555.4378316032296,420.7671568627452,665.5039292579778,0.5719751972658804,0.5232391365814342,0.5548330925583984,0.5118697699094066,7.209972426470587,10.132210688196848,8.372886029411767,11.105005767012688,4.991594650276539,5.223376217358966,5.088555817055866,5.279009750081528,0.16441651939383292,0.1629528273291511,0.16529038924613584,0.16076386945487653,0.40548306918271315,0.4036741598482012,0.4065592075530154,0.40095369988924723,0.9742537578648395,0.9604070496369723,0.9699920567764503,0.9525612723183516
13c87a78-0a62-4aff-b6f3-fcbf1a8323e6___RS_Erly.B 9612.JPG,Tomato___Early_blight,294.61133578431367,580.4867512495196,398.5755667892158,486.68430603614,0.6657919946726117,0.6010063867591714,0.643286500083254,0.615539817218412,5.254503676470587,9.140991926182238,6.957797181372552,7.99038831218762,4.27857979584967,4.589084231195734,4.418472177804024,4.5074663496303735,0.2796140846331639,0.27493400252261535,0.27950976883984685,0.2759544999771626,0.5287854807321811,0.5243414941835286,0.5286868343734756,0.5253137157710263,0.9772060608405287,0.9551666774027613,0.9691630853132653,0.9624114168866664
13e96f82-68c6-4331-9b05-92a6767a400b___RS_Erly.B 9502.JPG,Tomato___Early_blight,273.3369791666667,583.521107266436,347.88072916666664,374.8058439061899,0.6773487155819171,0.6195651398511104,0.6660189682230213,0.6338508013988081,5.797916666666667,9.519569396386006,6.792095588235294,7.632418300653593,4.18606796283905,4.4502152668221475,4.261817850883581,4.358358413149049,0.2818836729290942,0.2751640085194807,0.2794279535712301,0.27755412168832816,0.5309271823226743,0.5245607767642189,0.5286094527827043,0.5268340551713872,0.9780941196796894,0.9533141221332135,0.9721173005215206,0.9700128416359538
141bbdef-ba38-49ed-9d6f-fe8d9de38e6f___RS_Erly.B 9579.JPG,Tomato___Early_blight,532.6933823529411,891.1626297577855,592.4059742647057,801.9292887351021,0.6279054050124483,0.5863113340052201,0.6334901289890599,0.5899890921138882,7.87362132352941,11.02173010380623,8.0140931372549,10.66826605151865,4.490649583373981,4.6779162920779385,4.472545733293595,4.6709360229257175,0.2521543683056094,0.24602219895609906,0.2511673441780204,0.2463158957139633,0.5021497468939016,0.49600624890831674,0.5011659846577982,0.4963022221529572,0.9591584999225853,0.931739985403797,0.9545528147113083,0.9385749546420512
150cfe75-133e-4e98-90cb-de96a8120c03___RS_Erly.B 9414.JPG,Tomato___Early_blight,222.0495710784314,450.1432064590541,289.50104166666677,367.4651287966166,0.7129723560666236,0.66848152875235,0.7001275775032662,0.6749289745721544,5.243351715686275,8.4239907727797,6.320526960784315,7.528612072279891,3.7434375111259772,3.9542752364149836,3.815152913456205,3.9153394580011724,0.3738595834487862,0.37003434475930586,0.37445429994435736,0.37082659309013843,0.611440580472695,0.6083044835929666,0.6119267112525465,0.6089553293059667,0.9805327471299917,0.9606246449536362,0.9746192259823588,0.9678567404641243
15fb19ad-8a5a-4e1b-8ed2-c8d48b006b1d___RS_Erly.B 7674.JPG,Tomato___Early_blight,259.5355545343137,525.6622068435217,319.58979779411766,407.7702575932334,0.6514354623389714,0.5984238725818403,0.6422118910033956,0.6304383146684107,4.465272671568627,7.730672818146867,5.459558823529413,6.289996155324875,4.363173671394712,4.654905112219872,4.453459402239261,4.526437540732729,0.24249391865977785,0.2375383451873788,0.2417098703351401,0.23921906840609772,0.4924367153856197,0.4873790569847855,0.491639980407554,0.48910026416482105,0.9808753510179574,0.961322584667313,0.9764532537598483,0.9699968926661963
