Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly.B 8240.JPG,Tomato___Early_blight,442.4528339460784,561.6743560169165,444.97110906862747,473.13407151095726,0.5421172716502037,0.5225502879728926,0.5367909275516062,0.5265124168392447,9.75626531862745,11.347404844290654,9.843198529411763,10.368735101883889,5.524835546030813,5.644147541135976,5.548052487850661,5.592933383740903,0.21702252251237517,0.21073866452748394,0.21479177038654002,0.21322427274518518,0.4658567617974168,0.4590628110917763,0.4634563306143741,0.46176213870908167,0.9095050318233,0.8852656092932019,0.9089659166107007,0.9033519176442492
04ddbde3-d33c-42bf-b849-dad24d64fd6f___RS_Erly.B 7664.JPG,Tomato___Early_blight,130.8625919117647,172.69084198385235,128.54273897058826,181.4239446366782,0.6390802004326723,0.6070796119423152,0.6248628182758441,0.6066902791585144,3.8453125,4.815101883890812,3.9744791666666677,4.974425221068819,4.3690628324871685,4.495877059818041,4.400645139456629,4.5128160873245236,0.2875047409603201,0.2834055244773954,0.2867514379516743,0.2830921510240418,0.5361946856882489,0.5323584548754677,0.5354917720672039,0.5320640478589413,0.9208988498967452,0.8957935909851431,0.9224577117317146,0.890523796382519
04e38351-80bc-4260-8a4d-187f7817c3e5___RS_Erly.B 7439.JPG,Tomato___Early_blight,319.7434742647059,520.1700884275281,368.2231617647059,453.92913494809693,0.682416608317342,0.6545274528580113,0.6786054971817278,0.6580434095894718,4.455330882352941,6.5521261053441,4.808057598039215,5.9723183391003465,4.007238456676632,4.165232306562517,4.023791818437965,4.144683664899151,0.35973072326261224,0.35200936782218306,0.3582419181099215,0.3529593284220231,0.5997755607413595,0.5933037736456621,0.5985331386898486,0.5941038027331782,0.9565694507371326,0.9294703378449466,0.9499844861461926,0.9384519232410935
055ae8d8-09e1-4b27-b385-9ff8a3e0eaae___RS_Erly.B 8247.JPG,Tomato___Early_blight,405.3657781862745,517.5773933102652,462.6012867647059,511.0400307574009,0.41011340404122826,0.3861277126458749,0.39887540188168286,0.38638541753344674,10.615502450980392,12.734886582083812,11.798866421568627,12.594571318723565,6.800436013188678,6.946969929230301,6.861785192376519,6.938928946107148,0.09736752766363897,0.0955733242515632,0.09868108952517506,0.0954847076975244,0.3120377023111774,0.3091493558970537,0.3141354636540979,0.3090059994523155,0.9140027465863069,0.890179079916211,0.901919122902677,0.8915661945385966
05fab431-cc13-4d6d-b4e1-912e0059c7c1___RS_Erly.B 8349.JPG,Tomato___Early_blight,426.6218903186274,570.4554248366014,506.9875765931373,643.112156862745,0.41457172099942674,0.382447789253476,0.39510184143773935,0.37427411840268654,10.184175857843137,12.405351787773935,11.69091605392157,13.38703575547866,6.981210403083153,7.16237078889198,7.09824917995935,7.216831620742381,0.07400503649156125,0.07116423970256017,0.07242146199778933,0.0697903015150621,0.2720386672728001,0.2667662641762638,0.26911235942964296,0.26417854098140164,0.9395852224693323,0.9191352665424072,0.9281575808117295,0.9088358338200754
0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220.JPG,Tomato___Early_blight,578.1774816176471,629.5229834678969,588.5090379901961,762.7326105344098,0.5037576901504829,0.48530664085337694,0.4968588001128321,0.4773990315284253,11.276685049019607,12.234801999231063,11.633517156862744,13.540176855055746,6.080695193257122,6.171292489813036,6.122787119072598,6.2302123933799844,0.16993578378808638,0.16669505417503483,0.16807629143444686,0.16428754433164655,0.4122326816108669,0.40828305643883245,0.40997108609565,0.4053239992051378,0.9093428192711069,0.901406576359421,0.9076948435459798,0.8805438063902892
06339fe1-154f-4bcb-be91-a29e86e25929___RS_Erly.B 7440.JPG,Tomato___Early_blight,200.5642463235294,285.1432064590542,235.97140012254908,265.3951095732411,0.6224589994140217,0.6075679881645943,0.6157914508803278,0.6089341385946045,6.0709252450980395,7.585036524413686,6.723023897058825,7.296132256824299,4.312520880066862,4.417071031050449,4.349544943986351,4.404898871522833,0.3379654837626302,0.33214222193841697,0.3373919224839906,0.3316302866980597,0.5813479885254874,0.5763178133099973,0.5808544761676461,0.5758734988676417,0.9046880184407061,0.8647212662927116,0.8878304792025034,0.8740902341633359
06d0298e-18e5-4bf5-8d33-8feef6600f15___RS_Erly.B 7573.JPG,Tomato___Early_blight,103.72668504901962,179.90400615148013,133.01213235294117,162.22332948865818,0.6089700579690979,0.5793756952331675,0.5931246690960443,0.5822580008938543,3.8151654411764704,5.62860438292964,4.656127450980392,5.296885813148788,4.356465066805792,4.541393698694289,4.447833249867969,4.515312384641863,0.28342157031700543,0.2788927978932182,0.28301970039317814,0.27914011944360567,0.5323735251841563,0.5281030182580082,0.5319959590007974,0.528337126694316,0.9631120315278255,0.9360809131806918,0.9526973474344311,0.9423627783309513
06d6d114-8d26-43eb-b79f-44218bbfa0d1___RS_Erly.B 9441.JPG,Tomato___Early_blight,364.0954044117648,485.5997539407921,417.64525122549026,481.684767397155,0.5675872608799403,0.5505473305546912,0.5619223578072411,0.5524485046632381,8.734803921568629,10.486120722798924,9.535906862745101,10.514232987312573,5.137563459241005,5.244323540110438,5.174084907750618,5.241416206196742,0.2608266522012642,0.25475492586251325,0.25912382672173107,0.25599686726233256,0.5107119072444505,0.5047325290314795,0.5090420677328457,0.505961329809238,0.9284820206882003,0.9047413634214703,0.9179534495833175,0.90550935450331
070679a9-27e1-4e6e-8072-29f3750d525b___RS_Erly.B 6439.JPG,Tomato___Early_blight,170.0690257352942,251.88788927335648,205.5072303921569,259.0972087658593,0.6369095405367278,0.6169413338771897,0.6226299132697874,0.6158155315832662,5.199417892156864,6.8929488658208395,6.155882352941178,7.014009996155325,4.284867975929536,4.407513759423369,4.350585802734115,4.415377750726834,0.34587744795327396,0.34249326504859195,0.3459420204969242,0.3416476737350449,0.5881134652031647,0.5852292414503841,0.5881683606731359,0.5845063504659679,0.9581490873587977,0.9381231350844066,0.9494283858621957,0.9363521484376969
072ae43a-416b-434a-a5a2-1b48bc47fada___RS_Erly.B 7472.JPG,Tomato___Early_blight,195.62051164215686,497.1719031141869,446.39613970588243,448.3287812379853,0.4338475260492862,0.3978288155188429,0.402806083603169,0.39950763288023866,7.53172487745098,12.992802768166092,12.199050245098041,12.312110726643596,6.167803399429299,6.492116044404805,6.446860460560235,6.461596669858468,0.1351287523832105,0.13042103872449606,0.1318427094456234,0.13074558642086165,0.367598629463183,0.3611385312099722,0.36310151396768287,0.36158759163010784,0.9507875127671702,0.8747927779923649,0.8876651003529163,0.8870933757654756
07324d80-17c5-4541-9702-62e9c744ac07___RS_Erly.B 7455.JPG,Tomato___Early_blight,131.33259803921572,173.2079046520569,129.3211397058824,204.9217070357554,0.605107776515878,0.5891830456287962,0.6046566422961568,0.580095371427659,4.1958946078431385,5.032126105344099,4.138235294117648,5.763998462129948,4.604242694722387,4.700948368100901,4.594418169397866,4.761168019937922,0.28150921579234106,0.2778427756987561,0.28136402439585295,0.27676599574794564,0.5305744205974701,0.5271079355300545,0.5304375782274979,0.5260855403334572,0.9589534752998526,0.9459370634362237,0.9595821339527326,0.9360383160903089
07409e2c-a730-4b11-b25e-31025bd63a91___RS_Erly.B 9578.JPG,Tomato___Early_blight,156.21948529411762,246.13886966551334,192.83483455882353,230.35475586312953,0.6081389126515584,0.5748202127942282,0.5891364429083178,0.5790131586766583,4.643106617647057,6.652395232602847,5.663020833333334,6.380807381776238,4.54857000026927,4.7423367512102494,4.650334601694837,4.723454435920516,0.28410200905863997,0.2775084969094045,0.2834961383354658,0.2784993148318875,0.5330122034800329,0.5267907524904025,0.5324435541308259,0.5277303429137721,0.935364372000163,0.898300139440787,0.9202084717204178,0.9048218325603443
074bc781-f586-46b0-bef5-0237e3bf5043___RS_Erly.B 8375.JPG,Tomato___Early_blight,586.2851256127451,696.6848750480583,639.1313265931373,676.5706420607457,0.34329548007307054,0.32320155124181604,0.33599667490299207,0.32426447431991645,13.491191789215685,15.278308342945017,14.400382965686275,14.949665513264126,7.268280266226716,7.372702772691767,7.300810320080491,7.357566038041095,0.07123607243908588,0.06922662560949777,0.07220035258186454,0.06974514075782813,0.26690086631385423,0.2631095315823769,0.2687012329370011,0.2640930532176644,0.8785183683845712,0.8553686739927425,0.8676917814841902,0.8595443756517933
07502bbb-1733-4d49-a3dc-557b1d4391da___RS_Erly.B 7516.JPG,Tomato___Early_blight,171.4180453431373,249.45367166474432,196.12112438725495,248.16026143790845,0.5727309832245329,0.5544131392982456,0.5627815868451508,0.5539947951473395,5.587071078431373,7.470526720492117,6.50871629901961,7.390188389081121,4.6781180632836525,4.811293648350126,4.7414154126129056,4.807448998506735,0.2701226537954528,0.26786176800955347,0.2713190942138766,0.2671944140018898,0.5197332525396589,0.5175536378092164,0.5208829947443827,0.5169085160856705,0.9420269921046833,0.9156632556838696,0.9336392036314395,0.9161005393160109
079e0d43-e9d2-4217-b8e8-2f3b989cdab2___RS_Erly.B 7588.JPG,Tomato___Early_blight,215.0812346813726,303.80695117262593,227.2260110294118,315.89193387158775,0.5948438787265353,0.5678654555634971,0.5810932061026095,0.5659261415936059,5.277803308823531,6.866543637062669,5.555790441176472,7.054932718185312,4.770415412219651,4.925216032925414,4.810291788704262,4.931942442833586,0.2657669804216302,0.26026311519790785,0.2646191628004027,0.26056010941877394,0.5155259260421635,0.5101598917965895,0.5144114722674862,0.5104508883514397,0.9384348736884108,0.913145227879554,0.9349562008538045,0.9096902759294867
08615b7d-eca7-487e-a9ea-07842ecf81e8___RS_Erly.B 7543.JPG,Tomato___Early_blight,142.62101715686276,214.06106881968478,173.79232536764707,222.5685351787774,0.5823642495286352,0.5545976726841734,0.5652088618023511,0.5552591256491166,4.791666666666669,6.565397923875433,5.729090073529413,6.577239523260285,4.718581212448866,4.880258045066589,4.801827789135339,4.87744999599165,0.2601083307145238,0.257201964464914,0.26052442680455673,0.25631565004498763,0.5100081673017833,0.5071508300938824,0.5104159351005381,0.5062762586226888,0.9514191285737902,0.927082610250474,0.9407480774482248,0.9241846417235137
089243e5-f319-4ed2-b10c-603328ff4143___RS_Erly.B 9428.JPG,Tomato___Early_blight,194.44528186274505,301.9166013071896,237.89128370098027,276.34428296808915,0.5868378282982663,0.555834229159721,0.5644196662834262,0.5564663529041491,5.529993872549017,7.8830142252979645,6.9691329656862715,7.615670895809303,4.799790670932859,4.999398598732925,4.923759059986435,4.980580721458542,0.27145873366388507,0.26625196206291596,0.2715029265430509,0.267125702843123,0.5210170185933326,0.5159960872554326,0.521059427074351,0.5168420482537416,0.9410478187866868,0.9085874398849818,0.9278774322639453,0.9163300783398804
08fe6531-bb66-4e0a-98b3-4b86a794f9f9___RS_Erly.B 7483.JPG,Tomato___Early_blight,146.72711397058828,210.94523644752016,130.61792279411765,185.90631295655518,0.6089149133374695,0.5864934410603159,0.609538494040662,0.5937709949989525,4.480361519607844,5.84473663975394,4.187591911764706,5.2970088427527875,4.542097476759954,4.691440315809675,4.531472691684554,4.637127949733966,0.28923525331021277,0.28506215191536793,0.28864177593860374,0.2858766451432854,0.5378059625089822,0.5339121200304109,0.5372539212873217,0.5346743355943742,0.9580147285483253,0.9397195456782375,0.9626277166787526,0.9468747567139641
090af0e4-75f2-495a-8bca-a3370c6dd2a6___RS_Erly.B 9562.JPG,Tomato___Early_blight,172.02487745098045,268.7026682045366,223.4214920343138,253.96003075740092,0.6448132434391067,0.6249422350378965,0.6336267724094067,0.626059579572806,5.258057598039218,7.131610918877353,6.322043504901963,6.8808458285274865,4.192631965669635,4.325069588684483,4.260883851906123,4.314376432330878,0.35136938403817825,0.34708733733114494,0.3515771099532031,0.3473599778631851,0.5927641892339468,0.589141186245831,0.592939381347877,0.5893725289349556,0.9201619582560497,0.8755501642415422,0.8962972723652046,0.8823782274729273
0982d864-182e-4d36-959a-dcc67d85d9e6___RS_Erly.B 9481.JPG,Tomato___Early_blight,521.464705882353,701.8053056516725,620.9583639705884,660.7220299884661,0.5450562864429933,0.5330781461231413,0.5395238258151979,0.5344040370906019,10.620710784313726,12.523829296424452,11.705821078431374,12.353464052287586,5.267832162522,5.361488802117011,5.3092336038700285,5.349288430581643,0.2616500412157433,0.25561753130468695,0.26034932032038466,0.25761115366712695,0.511517390922091,0.5055863242856624,0.5102443731393661,0.5075540894004569,0.9380715626926042,0.9167365420484194,0.9262541314126803,0.9216107365980318
10a46a0b-debe-49f9-8562-c7c81855160e___RS_Erly.B 6339.JPG,Tomato___Early_blight,117.73526348039219,177.25865436370628,138.58596813725492,181.58240676662822,0.5298822666786771,0.4913789940112421,0.5054685555801395,0.4922233504397452,4.515165441176472,6.307020376778162,5.3825980392156865,6.3439907727797005,5.1127038368992865,5.31373370985192,5.216652442116397,5.316557834256357,0.18340327514038338,0.1803416550077374,0.18396628268724774,0.1796124974261667,0.4282560859350202,0.42466652211792894,0.42891290804456766,0.4238071465019988,0.9433085865480703,0.9146372908475199,0.9332773788303719,0.9125550950859481
10c1d7a4-bd14-4961-9b96-c7047589eccd___RS_Erly.B 7552.JPG,Tomato___Early_blight,344.04077818627457,492.1091580161476,367.2505821078431,494.4332487504807,0.5996931241077155,0.587018413132652,0.5989530562060759,0.5860952470412069,6.67264093137255,8.456901191849287,6.796354166666666,8.483875432525954,4.650221604497014,4.760466243751106,4.654218195967058,4.75831506828193,0.3088032741172641,0.30294198691214036,0.3071377138741334,0.3040083396191776,0.5557007055216541,0.5504016596197184,0.5542000666493405,0.5513695127763029,0.9582881732021938,0.9404089961512649,0.9554761051184549,0.9401275648922884
10e7dcfd-2cbc-4623-ba9f-94f0e2e4fe13___RS_Erly.B 7648.JPG,Tomato___Early_blight,134.35891544117646,199.2987620146098,136.0908700980392,196.19161860822763,0.5938349182427717,0.5596644465185047,0.5826888318764664,0.5592342182679395,3.9297181372549024,5.285444059976932,4.060263480392156,5.215870818915802,4.879477774961331,5.051908073447041,4.907494614629424,5.043691409394297,0.22887275364343046,0.2241326312108096,0.2275598795713713,0.2246532670943553,0.4784064732457437,0.47342647920327563,0.47703236742528415,0.47397601953511875,0.9562472853872276,0.9351609262500468,0.9556679914303754,0.9361717920398869
10fedb70-9786-4623-a32b-97a622037511___RS_Erly.B 7796.JPG,Tomato___Early_blight,461.0700061274511,527.8530103806229,464.4529718137256,580.0523490965014,0.5636064274699804,0.5520220237891821,0.5628740964101311,0.5493630127005461,9.798651960784316,10.703175701653212,9.93792892156863,11.497301038062286,5.265445732993487,5.337649738253116,5.267949186865224,5.361045424128396,0.2475896780328631,0.24343406524063368,0.2479572538722713,0.24365524583822426,0.4975838402047067,0.4933903781394948,0.49795306392497607,0.4936144708557725,0.9266066809007297,0.9160906825638081,0.92606109260895,0.9077928973923044
113562f3-fe24-4b28-9ec8-7ca432bded47___RS_Erly.B 9402.JPG,Tomato___Early_blight,215.12679227941177,281.93734717416373,241.01959252450985,288.46880430603613,0.6244312182057608,0.6085116519154653,0.6184831292660806,0.6078268060317553,6.236044730392156,7.469434832756632,6.7614123774509824,7.631618608227605,4.572924934394751,4.668369235972287,4.603705811988721,4.677953074927009,0.3150690322635448,0.3115907063810812,0.31589964412350413,0.31181186687579554,0.5613101034753827,0.558203104954712,0.5620495032677318,0.5584011701955822,0.940795975494626,0.922549657127654,0.9336702789528891,0.9207560945082973
11922494-321b-4742-afbe-f6db6a8b4005___RS_Erly.B 9392.JPG,Tomato___Early_blight,498.22454044117643,599.194709727028,534.2486825980393,601.3373625528642,0.5322875851876998,0.5194445939482982,0.5278824312129534,0.5199433490922781,10.276991421568628,11.592864282968087,10.845680147058824,11.778023836985774,5.456635671334208,5.544826535001216,5.4857220470502845,5.544700129102455,0.23693250656861245,0.23275628676812396,0.23764548108468658,0.23421174874183334,0.48675713304338175,0.4824482218519662,0.4874889548335291,0.4839542837312563,0.8869043409079834,0.864190582941901,0.8787269554727993,0.8637049437556552
11f247d4-f87a-4273-bb9a-317e17916a75___RS_Erly.B 9470.JPG,Tomato___Early_blight,426.73973651960785,512.120830449827,464.9221966911766,516.6253440984237,0.537462375068809,0.5185393078841575,0.5296004820147078,0.5186027002843244,9.48529411764706,10.813579392541332,10.128232230392157,10.874140715109574,5.477449411488702,5.581042365342723,5.521824499718431,5.588070936677478,0.22098495970318668,0.21669181542425722,0.2196543314639353,0.21553554775386563,0.4700903739741824,0.4655016814408485,0.46867294722859276,0.4642580615927586,0.8819091687771531,0.8584783279146895,0.8713270620465174,0.8572335312464492
121b3f84-70ed-4d1c-882c-d3204e2af046___RS_Erly.B 8421.JPG,Tomato___Early_blight,543.2435661764706,699.3255517108804,631.2971507352939,695.3305036524413,0.487199226993914,0.460458030708577,0.47335161806047865,0.4599006769021429,11.107751225490198,13.370611303344866,12.620557598039213,13.353202614379082,6.245083924294016,6.394507808524073,6.322069871177478,6.3955877300524175,0.1350089074721111,0.1312402602672116,0.13489668080917652,0.13122023118012308,0.3674355827517405,0.3622709762970415,0.36728283489591035,0.3622433314501774,0.9060173088267068,0.879074969518895,0.8908412492510435,0.8797657798390074
121e9cbe-77d2-43ca-8e04-17a556a1c2b2___RS_Erly.B 7512.JPG,Tomato___Early_blight,171.21715686274518,281.9332256824298,226.7984375,261.915109573241,0.624570927876671,0.6032096465684454,0.611556881592626,0.605197115873952,5.123498774509806,7.336009227220298,6.434007352941177,6.990818915801614,4.256909799362696,4.410972414335815,4.346629487058352,4.393765863251072,0.3320738643190121,0.327184179745731,0.3313386849502744,0.3273439922923204,0.5762585047693545,0.5720001571203727,0.5756202610665077,0.5721398363095516,0.9531982843575794,0.9230470260278976,0.9380053017202626,0.9285109211193406
12c1c25b-6809-45d8-9a20-969de7860b5d___RS_Erly.B 6372.JPG,Tomato___Early_blight,124.93010110294118,159.5185082660515,128.38618259803923,190.6236216839677,0.511606016683669,0.4816361004539734,0.4977415939439294,0.4770671667408882,4.749034926470588,6.006289888504422,5.063633578431373,6.434525182622068,5.462857957576766,5.627683450825661,5.515736505292205,5.663560422800049,0.1640876742446941,0.16272587141165507,0.16504327829046386,0.1605590685627817,0.40507736822080553,0.40339294913477985,0.4062551886320516,0.4006982263035135,0.955186375154374,0.9427899377238146,0.9539791179113256,0.9316343326777915
13c87a78-0a62-4aff-b6f3-fcbf1a8323e6___RS_Erly.B 9612.JPG,Tomato___Early_blight,168.28759191176476,278.3693041138024,224.85989583333327,253.7789465590158,0.6043464704988196,0.5675586329969786,0.5775773281371535,0.5731596193067879,4.893933823529413,7.26640522875817,6.339828431372547,6.7872356785851595,4.685355066774166,4.900845044033976,4.816162855587885,4.859682848062162,0.2793147795844749,0.27466884936604247,0.27920994695174306,0.27557622190382813,0.5285023931681624,0.5240885892347232,0.5284032049029823,0.5249535426147995,0.9521361324717672,0.9209458819275803,0.9360505424263463,0.9279292992830531
13e96f82-68c6-4331-9b05-92a6767a400b___RS_Erly.B 9502.JPG,Tomato___Early_blight,267.9551776960785,389.3207535563244,311.8556985294118,304.3837908496732,0.6085750175470189,0.5828640260794424,0.5952100881138538,0.5867826528189243,6.6333946078431385,8.46788158400615,7.4028799019607865,7.526889657823913,4.72847879334477,4.87385974741229,4.797610684695054,4.828261390569517,0.28146373967306754,0.27478860740427336,0.27896958729158416,0.2770359414302692,0.5305315633146321,0.5242028304046759,0.5281757163024292,0.52634203844104,0.9440942616303963,0.9188894203026223,0.9349250197135455,0.9365850766988962
141bbdef-ba38-49ed-9d6f-fe8d9de38e6f___RS_Erly.B 9579.JPG,Tomato___Early_blight,202.05202205882358,283.5757477893117,213.83221507352934,260.80964244521334,0.5763637653326368,0.5544259679153724,0.574978451195309,0.555482581219033,5.753799019607844,7.160676662821991,5.876822916666666,7.023990772779699,4.88967506262096,5.015277066176571,4.892603944263741,5.017199477012036,0.25252439259107823,0.24607909163378874,0.25152504726998,0.24630757359611327,0.5025180520051774,0.4960635963601731,0.5015227285676891,0.4962938379590394,0.9157871683697821,0.8818600136802092,0.9107966634794686,0.8913445602074567
150cfe75-133e-4e98-90cb-de96a8120c03___RS_Erly.B 9414.JPG,Tomato___Early_blight,184.58679534313734,270.8542868127644,218.20502450980396,248.83278738946555,0.656745593264222,0.6389991197305889,0.6458279745596434,0.6406238318243604,5.429411764705885,7.149158016147638,6.262500000000001,6.785113417916185,4.1040908313935445,4.221420730700788,4.156781457709458,4.202040683347086,0.37363277249041094,0.36974039707024214,0.37415103136507755,0.37062073419548053,0.6112550797256502,0.6080628232923323,0.6116788629379616,0.6087862795722983,0.9528636247282646,0.9309740145152899,0.9442788206905464,0.9365860936794459
15fb19ad-8a5a-4e1b-8ed2-c8d48b006b1d___RS_Erly.B 7674.JPG,Tomato___Early_blight,81.27594975490196,146.0378316032295,92.54371936274512,115.12581314878888,0.6651302449219549,0.5977435175168687,0.6334153839816646,0.6192165234964913,2.345986519607843,3.991603229527104,2.872089460784314,3.2953787004998065,4.517447021097432,4.814482841192917,4.637646703295427,4.712459726510565,0.2420002648611337,0.2372256895249674,0.24123919623762496,0.23875322752420783,0.49193522425328895,0.4870581993201299,0.4911610695460553,0.48862380982122416,0.9756655151026915,0.9563138763015145,0.9722941798827545,0.9655609751329977
